"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Rorschacherberg SG","Nein zur Kostenbremse-Initiative in Rorschacherberg: Mit 64,1 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Rorschacherberg hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Rorschacherberg (SG)","L'initiative du Centre ""pour un frein aux coûts"" échoue à Rorschacherberg avec 64,1 pour cent des suffrages. Rorschacherberg a rejeté l'initiative, tout comme son canton.","Rorschacherberg SG","Gli elettori di Rorschacherberg si sono mostrati scettici nei confronti dell'iniziativa per un freno ai costi del Centro, che è stata respinta con il 64,1 per cento di voti contrari. Rorschacherberg ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Steinach SG","Steinach hat die Kostenbremse-Initiative mit 61,1 Prozent abgelehnt. Steinach hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Steinach (SG)","L'initiative du Centre ""pour un frein aux coûts"" ne passe pas la rampe à Steinach avec 61,1 pour cent de non. Steinach a rejeté l'initiative, tout comme son canton.","Steinach SG","L'iniziativa per un freno ai costi del Centro è stata respinta a Steinach, dove ha riscosso il 61,1 per cento di ""no"". Steinach ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Tübach SG","Tübach hat die Kostenbremse-Initiative mit 66,7 Prozent abgelehnt. Tübach hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Tübach (SG)","L'initiative du Centre ""pour un frein aux coûts"" ne passe pas la rampe à Tübach avec 66,7 pour cent de non. Tübach a rejeté l'initiative, tout comme son canton.","Tübach SG","L'iniziativa per un freno ai costi del Centro è stata respinta a Tübach, dove ha riscosso il 66,7 per cento di ""no"". Tübach ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Untereggen SG","Nein zur Kostenbremse-Initiative in Untereggen: Mit 66,6 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Untereggen hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Untereggen (SG)","L'initiative du Centre ""pour un frein aux coûts"" échoue à Untereggen avec 66,6 pour cent des suffrages. Untereggen a rejeté l'initiative, tout comme son canton.","Untereggen SG","Gli elettori di Untereggen si sono mostrati scettici nei confronti dell'iniziativa per un freno ai costi del Centro, che è stata respinta con il 66,6 per cento di voti contrari. Untereggen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Au SG","In Au SG hat die Stimmbevölkerung die Kostenbremse-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 61,9 Prozent verworfen. Au SG hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Au (SG)","A Au (SG), les habitants sont défavorables à l'initiative du Centre ""pour un frein aux coûts"" avec 61,9 pour cent des voix. Au (SG) a rejeté l'initiative, tout comme son canton.","Au SG","A Au SG gli abitanti si sono opposti all'iniziativa per un freno ai costi del Centro con il 61,9 per cento di voti a sfavore. Au SG ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Balgach SG","Keine Mehrheit für die Kostenbremse-Initiative in Balgach: Mit 869 Nein-Stimmen zu 466 Ja-Stimmen oder 65,1 Prozent hat die Gemeinde das Volksbegehren verworfen. Balgach hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Balgach (SG)","C'est non à 65,1 pour cent à l'initiative du Centre ""pour un frein aux coûts"" à Balgach. Balgach a rejeté l'initiative, tout comme son canton.","Balgach SG","Il 65,1 per cento degli elettori di Balgach ha respinto l'iniziativa per un freno ai costi del Centro. Balgach ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Berneck SG","Nein zur Kostenbremse-Initiative in Berneck mit 66,6 Prozent Ablehnung. Berneck hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Berneck (SG)","A Berneck, les habitants disent non à 66,6 pour cent à l'initiative du Centre pour un ""frein aux coûts"". Berneck a rejeté l'initiative, tout comme son canton.","Berneck SG","Nel comune di Berneck, i cittadini hanno respinto l'iniziativa per un freno ai costi del Centro con il 66,6 per cento di voti contrari. Berneck ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Diepoldsau SG","In Diepoldsau hat die Kostenbremse-Initiative keine Mehrheit gefunden. Auf 65,6 Prozent der abgegebenen Stimmzettel stand ein Nein. Diepoldsau hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Diepoldsau (SG)","Les habitants de Diepoldsau rejettent l'initiative du Centre ""pour un frein aux coûts"" avec 65,6 pour cent de non. Diepoldsau a rejeté l'initiative, tout comme son canton.","Diepoldsau SG","I cittadini di Diepoldsau hanno respinto l'iniziativa per un freno ai costi del Centro con il 65,6 per cento di voti contrari. Diepoldsau ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Rheineck SG","Keine Mehrheit für die Kostenbremse-Initiative in Rheineck: Mit 513 Nein-Stimmen zu 295 Ja-Stimmen oder 63,5 Prozent hat die Gemeinde das Volksbegehren verworfen. Rheineck hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Rheineck (SG)","C'est non à 63,5 pour cent à l'initiative du Centre ""pour un frein aux coûts"" à Rheineck. Rheineck a rejeté l'initiative, tout comme son canton.","Rheineck SG","Il 63,5 per cento degli elettori di Rheineck ha respinto l'iniziativa per un freno ai costi del Centro. Rheineck ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"St. Margrethen SG","57,8 Prozent der Stimmbürgerinnen und Stimmbürger von St. Margrethen sagen Nein zur Kostenbremse-Initiative.","St. Margrethen (SG)","Les habitants de St. Margrethen s'opposent à l'initiative du Centre ""pour un frein aux coûts"" avec 57,8 pour cent de non.","St. Margrethen SG","Gli abitanti di St. Margrethen hanno respinto l'iniziativa per un freno ai costi del Centro con il 57,8 per cento di ""no""."
"Thal SG","Keine Mehrheit für die Kostenbremse-Initiative in Thal: Mit 1'216 Nein-Stimmen zu 652 Ja-Stimmen oder 65,1 Prozent hat die Gemeinde das Volksbegehren verworfen. Thal hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Thal (SG)","C'est non à 65,1 pour cent à l'initiative du Centre ""pour un frein aux coûts"" à Thal. Thal a rejeté l'initiative, tout comme son canton.","Thal SG","Il 65,1 per cento degli elettori di Thal ha respinto l'iniziativa per un freno ai costi del Centro. Thal ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Widnau SG","Nein zur Kostenbremse-Initiative in Widnau mit 61 Prozent Ablehnung. Widnau hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Widnau (SG)","A Widnau, les habitants disent non à 61 pour cent à l'initiative du Centre pour un ""frein aux coûts"". Widnau a rejeté l'initiative, tout comme son canton.","Widnau SG","Nel comune di Widnau, i cittadini hanno respinto l'iniziativa per un freno ai costi del Centro con il 61 per cento di voti contrari. Widnau ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Altstätten SG","Keine Mehrheit für die Kostenbremse-Initiative in Altstätten: Mit 1'998 Nein-Stimmen zu 1'175 Ja-Stimmen oder 63 Prozent hat die Gemeinde das Volksbegehren verworfen. Altstätten hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Altstätten (SG)","C'est non à 63 pour cent à l'initiative du Centre ""pour un frein aux coûts"" à Altstätten. Altstätten a rejeté l'initiative, tout comme son canton.","Altstätten SG","Il 63 per cento degli elettori di Altstätten ha respinto l'iniziativa per un freno ai costi del Centro. Altstätten ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Eichberg SG","In Eichberg hat die Kostenbremse-Initiative keine Mehrheit gefunden. Auf 62,4 Prozent der abgegebenen Stimmzettel stand ein Nein. Eichberg hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Eichberg (SG)","Les habitants d'Eichberg rejettent l'initiative du Centre ""pour un frein aux coûts"" avec 62,4 pour cent de non. Eichberg a rejeté l'initiative, tout comme son canton.","Eichberg SG","I cittadini di Eichberg hanno respinto l'iniziativa per un freno ai costi del Centro con il 62,4 per cento di voti contrari. Eichberg ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Marbach SG","Marbach SG hat die Kostenbremse-Initiative mit 63,2 Prozent abgelehnt. Marbach SG hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Marbach (SG)","L'initiative du Centre ""pour un frein aux coûts"" ne passe pas la rampe à Marbach (SG) avec 63,2 pour cent de non. Marbach (SG) a rejeté l'initiative, tout comme son canton.","Marbach SG","L'iniziativa per un freno ai costi del Centro è stata respinta a Marbach SG, dove ha riscosso il 63,2 per cento di ""no"". Marbach SG ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Oberriet SG","Nein zur Kostenbremse-Initiative in Oberriet SG: Mit 63,3 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Oberriet SG hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Oberriet (SG)","L'initiative du Centre ""pour un frein aux coûts"" échoue à Oberriet (SG) avec 63,3 pour cent des suffrages. Oberriet (SG) a rejeté l'initiative, tout comme son canton.","Oberriet SG","Gli elettori di Oberriet SG si sono mostrati scettici nei confronti dell'iniziativa per un freno ai costi del Centro, che è stata respinta con il 63,3 per cento di voti contrari. Oberriet SG ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Rebstein SG","Nein zur Kostenbremse-Initiative in Rebstein mit 59,8 Prozent Ablehnung. Rebstein hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Rebstein (SG)","A Rebstein, les habitants disent non à 59,8 pour cent à l'initiative du Centre pour un ""frein aux coûts"". Rebstein a rejeté l'initiative, tout comme son canton.","Rebstein SG","Nel comune di Rebstein, i cittadini hanno respinto l'iniziativa per un freno ai costi del Centro con il 59,8 per cento di voti contrari. Rebstein ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Rüthi SG","62,6 Prozent der Stimmbürgerinnen und Stimmbürger von Rüthi SG sagen Nein zur Kostenbremse-Initiative. Rüthi SG hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Rüthi (SG)","Les habitants de Rüthi (SG) s'opposent à l'initiative du Centre ""pour un frein aux coûts"" avec 62,6 pour cent de non. Rüthi (SG) a rejeté l'initiative, tout comme son canton.","Rüthi SG","Gli abitanti di Rüthi SG hanno respinto l'iniziativa per un freno ai costi del Centro con il 62,6 per cento di ""no"". Rüthi SG ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Buchs SG","Buchs SG hat die Kostenbremse-Initiative mit 61,9 Prozent abgelehnt. Buchs SG hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Buchs (SG)","L'initiative du Centre ""pour un frein aux coûts"" ne passe pas la rampe à Buchs (SG) avec 61,9 pour cent de non. Buchs (SG) a rejeté l'initiative, tout comme son canton.","Buchs SG","L'iniziativa per un freno ai costi del Centro è stata respinta a Buchs SG, dove ha riscosso il 61,9 per cento di ""no"". Buchs SG ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Gams SG","61,1 Prozent der Stimmbürgerinnen und Stimmbürger von Gams sagen Nein zur Kostenbremse-Initiative. Gams hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Gams (SG)","Les habitants de Gams s'opposent à l'initiative du Centre ""pour un frein aux coûts"" avec 61,1 pour cent de non. Gams a rejeté l'initiative, tout comme son canton.","Gams SG","Gli abitanti di Gams hanno respinto l'iniziativa per un freno ai costi del Centro con il 61,1 per cento di ""no"". Gams ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Grabs SG","In Grabs hat die Kostenbremse-Initiative keine Mehrheit gefunden. Auf 67 Prozent der abgegebenen Stimmzettel stand ein Nein. Grabs hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Grabs (SG)","Les habitants de Grabs rejettent l'initiative du Centre ""pour un frein aux coûts"" avec 67 pour cent de non. Grabs a rejeté l'initiative, tout comme son canton.","Grabs SG","I cittadini di Grabs hanno respinto l'iniziativa per un freno ai costi del Centro con il 67 per cento di voti contrari. Grabs ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Sennwald SG","In Sennwald hat die Stimmbevölkerung die Kostenbremse-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 63,7 Prozent verworfen. Sennwald hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Sennwald (SG)","A Sennwald, les habitants sont défavorables à l'initiative du Centre ""pour un frein aux coûts"" avec 63,7 pour cent des voix. Sennwald a rejeté l'initiative, tout comme son canton.","Sennwald SG","A Sennwald gli abitanti si sono opposti all'iniziativa per un freno ai costi del Centro con il 63,7 per cento di voti a sfavore. Sennwald ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Sevelen SG","Sevelen hat die Kostenbremse-Initiative mit 63,5 Prozent abgelehnt. Sevelen hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Sevelen (SG)","L'initiative du Centre ""pour un frein aux coûts"" ne passe pas la rampe à Sevelen avec 63,5 pour cent de non. Sevelen a rejeté l'initiative, tout comme son canton.","Sevelen SG","L'iniziativa per un freno ai costi del Centro è stata respinta a Sevelen, dove ha riscosso il 63,5 per cento di ""no"". Sevelen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Wartau SG","Keine Mehrheit für die Kostenbremse-Initiative in Wartau: Mit 878 Nein-Stimmen zu 435 Ja-Stimmen oder 66,9 Prozent hat die Gemeinde das Volksbegehren verworfen. Wartau hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Wartau (SG)","C'est non à 66,9 pour cent à l'initiative du Centre ""pour un frein aux coûts"" à Wartau. Wartau a rejeté l'initiative, tout comme son canton.","Wartau SG","Il 66,9 per cento degli elettori di Wartau ha respinto l'iniziativa per un freno ai costi del Centro. Wartau ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Bad Ragaz SG","Nein zur Kostenbremse-Initiative in Bad Ragaz: Mit 67,1 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Bad Ragaz hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Bad Ragaz (SG)","L'initiative du Centre ""pour un frein aux coûts"" échoue à Bad Ragaz avec 67,1 pour cent des suffrages. Bad Ragaz a rejeté l'initiative, tout comme son canton.","Bad Ragaz SG","Gli elettori di Bad Ragaz si sono mostrati scettici nei confronti dell'iniziativa per un freno ai costi del Centro, che è stata respinta con il 67,1 per cento di voti contrari. Bad Ragaz ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Flums SG","In Flums hat die Kostenbremse-Initiative keine Mehrheit gefunden. Auf 64,3 Prozent der abgegebenen Stimmzettel stand ein Nein. Flums hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Flums (SG)","Les habitants de Flums rejettent l'initiative du Centre ""pour un frein aux coûts"" avec 64,3 pour cent de non. Flums a rejeté l'initiative, tout comme son canton.","Flums SG","I cittadini di Flums hanno respinto l'iniziativa per un freno ai costi del Centro con il 64,3 per cento di voti contrari. Flums ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Mels SG","In Mels hat die Stimmbevölkerung die Kostenbremse-Initiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 64 Prozent verworfen. Mels hat damit gleich wie der Kanton St. Gallen Nein gesagt zu dieser Vorlage.","Mels (SG)","A Mels, les habitants sont défavorables à l'initiative du Centre ""pour un frein aux coûts"" avec 64 pour cent des voix. Mels a rejeté l'initiative, tout comme son canton.","Mels SG","A Mels gli abitanti si sono opposti all'iniziativa per un freno ai costi del Centro con il 64 per cento di voti a sfavore. Mels ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
