"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Eggersriet SG","Ja zur Pensionskassenreform in Eggersriet. Die Gemeinde hat Vorlage mit 71,5 Prozent der Stimmen angenommen. Damit hat in Eggersriet seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 74,1 Prozent ein Nein in die Urne gelegt.","Eggersriet (SG)","Les habitants d'Eggersriet soutiennent à 71,5 pour cent la réforme de la LPP. Avec ce résultat, Eggersriet bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 74,1 pour cent des voix.","Eggersriet (SG)","Gli elettori di Eggersriet si sono mostrati favorevoli alla riforma LPP, che ha ricevuto il 71,5 per cento di ""sì"". Con questo risultato, Eggersriet si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 74,1 per cento dei voti contrari.
"
"Goldach SG","65,5 Prozent der Stimmbürgerinnen und Stimmbürger in Goldach haben Ja gesagt zur Pensionskassenreform. Damit hat in Goldach seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 73,3 Prozent ein Nein in die Urne gelegt.","Goldach (SG)","Les habitants de Goldach acceptent avec 65,5 pour cent de oui la réforme de la LPP. Avec ce résultat, Goldach bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 73,3 pour cent des voix.","Goldach (SG)","Il 65,5 per cento degli elettori di Goldach ha accolto la riforma LPP. Con questo risultato, Goldach si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 73,3 per cento dei voti contrari.
"
"Mörschwil SG","Mit 7'594 Ja zu 5'142 Nein hat sich Mörschwil für die Pensionskassenreform ausgesprochen. Das entspricht einem Ja-Stimmen-Anteil von 59,6 Prozent. Damit hat in Mörschwil seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 63,8 Prozent ein Nein in die Urne gelegt.","Mörschwil (SG)","Mörschwil dit oui à 59,6 pour cent à de la réforme de la LPP. Avec ce résultat, Mörschwil bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 63,8 pour cent des voix.","Mörschwil (SG)","Gli abitanti di Mörschwil hanno accolto la riforma LPP con il 59,6 per cento di ""sì"". Con questo risultato, Mörschwil si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 63,8 per cento dei voti contrari.
"
"Rorschach SG","In Rorschach ist die Pensionskassenreform mit 74,2 Prozent gescheitert. Damit ist in Rorschach die Ablehnung im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 gestiegen. Damals betrug der Nein-Stimmen-Anteil 70,4 Prozent.","Rorschach (SG)","La réforme de la LPP n'a pas convaincu à Rorschach. Les citoyens de la commune ont refusé le texte à 74,2 pour cent. Le refus de la réforme de la LPP est plus fort que celui d'une précédente réforme en 2010. La proportion de ""non"" à Rorschach à une adaptation du taux de conversion était alors de 70,4 pour cent.","Rorschach (SG)","Il 74,2 per cento degli elettori di Rorschach ha respinto la riforma LPP. Il rifiuto della riforma LPP a Rorschach si è mostrato più forte rispetto a quanto verificatosi nella votazione del 2010, quando a votare ""no"" a un adeguamento del asso di conversione era stato il 70,4 per cento dei cittadini."
"Rorschacherberg SG","Ja zur Pensionskassenreform in Rorschacherberg. Die Gemeinde hat Vorlage mit 73,6 Prozent der Stimmen angenommen. Damit hat in Rorschacherberg seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 74 Prozent ein Nein in die Urne gelegt.","Rorschacherberg (SG)","Les habitants de Rorschacherberg soutiennent à 73,6 pour cent la réforme de la LPP. Avec ce résultat, Rorschacherberg bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 74 pour cent des voix.","Rorschacherberg (SG)","Gli elettori di Rorschacherberg si sono mostrati favorevoli alla riforma LPP, che ha ricevuto il 73,6 per cento di ""sì"". Con questo risultato, Rorschacherberg si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 74 per cento dei voti contrari.
"
"Steinach SG","Steinach hat die Pensionskassenreform mit 72,4 Prozent Nein-Stimmen verworfen. Damit hat die Ablehung in Steinach im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 weiter abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 74,2 Prozent.","Steinach (SG)","La réforme de la LPP n'a pas trouvé grâce aux yeux des citoyens de Steinach. Ils ont refusé le texte à 72,4 pour cent. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de Steinach avaient alors dit non à 74,2 pour cent à une adaptation du taux de conversion.","Steinach (SG)","la riforma LPP è stata respinta a Steinach, dove ha riscosso il 72,4 per cento di ""no"". Il rifiuto della riforma LPP è meno forte rispetto a quanto avvenuto durante la votazione del 2010, momento in cui il 74,2 per cento degli abitanti di Steinach aveva respinto un adeguamento dell'aliquota minima di conversione."
"Tübach SG","Tübach hat die Pensionskassenreform mit 69,6 Prozent Nein-Stimmen verworfen. Damit ist in Tübach die Ablehnung im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ungefähr gleich geblieten.","Tübach (SG)","La réforme de la LPP n'a pas trouvé grâce aux yeux des citoyens de Tübach. Ils ont refusé le texte à 69,6 pour cent. Le résultat a peu changé par rapport à la précédente réforme de la LPP en 2010. Tübach avait alors dit non à 69,4 pour cent à une adaptation du taux de conversion.","Tübach (SG)","la riforma LPP è stata respinta a Tübach, dove ha riscosso il 69,6 per cento di ""no"". Il risultato conseguito nel comune di Tübach è cambiato di poco rispetto alla precedente votazione sulla riforma LPP del 2010, quando il 69,4 per cento degli elettori aveva respinto l'idea di un adeguamento dell'aliquota minima di conversione.
"
"Untereggen SG","In Untereggen hat die Pensionskassenreform keine Mehrheit gefunden: 72,4 Prozent haben die Vorlage abgelehnt. Damit hat die Ablehung in Untereggen im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 weiter abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 74,4 Prozent.","Untereggen (SG)","C'est non à la réforme de la LPP à Untereggen. Les habitants ont refusé le texte à 72,4 pour cent. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants d'Untereggen avaient alors dit non à 74,4 pour cent à une adaptation du taux de conversion.","Untereggen (SG)","Gli elettori di Untereggen si sono mostrati scettici nei confronti della riforma LPP, che è stata respinta con il 72,4 per cento di voti contrari. Il rifiuto della riforma LPP è meno forte rispetto a quanto avvenuto durante la votazione del 2010, momento in cui il 74,4 per cento degli abitanti di Untereggen aveva respinto un adeguamento dell'aliquota minima di conversione."
"Au SG","Die Pensionskassenreform ist in Au SG mit 65,2 Prozent der Stimmen angenommen worden. Damit hat in Au SG seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 69,6 Prozent ein Nein in die Urne gelegt.","Au (SG)","La réforme de la LPP est approuvée à Au (SG) par 65,2 pour cent des votants. Avec ce résultat, Au (SG) bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 69,6 pour cent des voix.","Au (SG)","A Au SG gli abitanti hanno accolto la riforma LPP con il 65,2 per cento di ""sì"". Con questo risultato, Au SG si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 69,6 per cento dei voti contrari.
"
"Balgach SG","69,3 Prozent der Stimmbürgerinnen und Stimmbürger in Balgach haben Ja gesagt zur Pensionskassenreform. Damit hat in Balgach seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 65,1 Prozent ein Nein in die Urne gelegt.","Balgach (SG)","Les habitants de Balgach acceptent avec 69,3 pour cent de oui la réforme de la LPP. Avec ce résultat, Balgach bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 65,1 pour cent des voix.","Balgach (SG)","Il 69,3 per cento degli elettori di Balgach ha accolto la riforma LPP. Con questo risultato, Balgach si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 65,1 per cento dei voti contrari.
"
"Berneck SG","96,8 Prozent der Stimmbürgerinnen und Stimmbürger von Berneck haben sich gegen die Pensionskassenreform ausgesprochen. Damit ist in Berneck die Ablehnung im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 gestiegen. Damals betrug der Nein-Stimmen-Anteil 69,8 Prozent.","Berneck (SG)","A Berneck, les citoyens rejettent à 96,8 pour cent la réforme de la LPP. Le refus de la réforme de la LPP est plus fort que celui d'une précédente réforme en 2010. La proportion de ""non"" à Berneck à une adaptation du taux de conversion était alors de 69,8 pour cent.","Berneck (SG)","Nel comune di Berneck, i cittadini hanno respinto la riforma LPP con il 96,8 per cento di voti contrari. Il rifiuto della riforma LPP a Berneck si è mostrato più forte rispetto a quanto verificatosi nella votazione del 2010, quando a votare ""no"" a un adeguamento del asso di conversione era stato il 69,8 per cento dei cittadini."
"Diepoldsau SG","Mit 61,9 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Diepoldsau für die Pensionskassenreform gestimmt. Damit hat in Diepoldsau seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 69,7 Prozent ein Nein in die Urne gelegt.","Diepoldsau (SG)","La population de Diepoldsau approuve à 61,9 pour cent la réforme de la LPP. Avec ce résultat, Diepoldsau bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 69,7 pour cent des voix.","Diepoldsau (SG)","I cittadini di Diepoldsau hanno accolto la riforma LPP con il 61,9 per cento di voti a favore. Con questo risultato, Diepoldsau si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 69,7 per cento dei voti contrari.
"
"Rheineck SG","92,9 Prozent der Stimmbürgerinnen und Stimmbürger in Rheineck haben Ja gesagt zur Pensionskassenreform. Damit hat in Rheineck seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 72,6 Prozent ein Nein in die Urne gelegt.","Rheineck (SG)","Les habitants de Rheineck acceptent avec 92,9 pour cent de oui la réforme de la LPP. Avec ce résultat, Rheineck bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 72,6 pour cent des voix.","Rheineck (SG)","Il 92,9 per cento degli elettori di Rheineck ha accolto la riforma LPP. Con questo risultato, Rheineck si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 72,6 per cento dei voti contrari.
"
"St. Margrethen SG","68,2 der Stimmbürgerinnen und Stimmbürger von St. Margrethen haben die Pensionskassenreform abgelehnt. Damit hat die Ablehung in St. Margrethen im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 weiter abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 73 Prozent.","St. Margrethen (SG)","Les habitants de St. Margrethen s'opposent à la réforme de la LPP par 68,2 pour cent des voix. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de St. Margrethen avaient alors dit non à 73 pour cent à une adaptation du taux de conversion.","St. Margrethen (SG)","Gli abitanti di St. Margrethen hanno respinto la riforma LPP con il 68,2 per cento di ""no"". Il rifiuto della riforma LPP è meno forte rispetto a quanto avvenuto durante la votazione del 2010, momento in cui il 73 per cento degli abitanti di St. Margrethen aveva respinto un adeguamento dell'aliquota minima di conversione."
"Thal SG","67,7 Prozent der Stimmbürgerinnen und Stimmbürger in Thal haben Ja gesagt zur Pensionskassenreform. Damit hat in Thal seit der letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 ein Meinungsumschwung stattgefunden: Damals hatte noch eine Mehrheit von 73,9 Prozent ein Nein in die Urne gelegt.","Thal (SG)","Les habitants de Thal acceptent avec 67,7 pour cent de oui la réforme de la LPP. Avec ce résultat, Thal bascule dans le camp du oui. La commune avait rejeté une précédente réforme de la LPP en 2010 avec 73,9 pour cent des voix.","Thal (SG)","Il 67,7 per cento degli elettori di Thal ha accolto la riforma LPP. Con questo risultato, Thal si colloca nello schieramento dei fautori della LPP. Nel 2010 il comune aveva respinto la riforma LPP con il 73,9 per cento dei voti contrari.
"
"Widnau SG","69,8 Prozent der Stimmbürgerinnen und Stimmbürger von Widnau haben sich gegen die Pensionskassenreform ausgesprochen. Damit hat die Ablehung in Widnau im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 weiter abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 73,4 Prozent.","Widnau (SG)","A Widnau, les citoyens rejettent à 69,8 pour cent la réforme de la LPP. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants de Widnau avaient alors dit non à 73,4 pour cent à une adaptation du taux de conversion.","Widnau (SG)","Nel comune di Widnau, i cittadini hanno respinto la riforma LPP con il 69,8 per cento di voti contrari. Il rifiuto della riforma LPP è meno forte rispetto a quanto avvenuto durante la votazione del 2010, momento in cui il 73,4 per cento degli abitanti di Widnau aveva respinto un adeguamento dell'aliquota minima di conversione."
"Altstätten SG","In Altstätten ist die Pensionskassenreform mit 52,2 Prozent gescheitert. Damit hat die Ablehung in Altstätten im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 weiter abgenommen. Damals betrug der Nein-Stimmen-Anteil noch 69,4 Prozent.","Altstätten (SG)","La réforme de la LPP n'a pas convaincu à Altstätten. Les citoyens de la commune ont refusé le texte à 52,2 pour cent. Le rejet de la loi est toutefois moins fort que celui de la précédente réforme en 2010. Les habitants d'Altstätten avaient alors dit non à 69,4 pour cent à une adaptation du taux de conversion.","Altstätten (SG)","Il 52,2 per cento degli elettori di Altstätten ha respinto la riforma LPP. Il rifiuto della riforma LPP è meno forte rispetto a quanto avvenuto durante la votazione del 2010, momento in cui il 69,4 per cento degli abitanti di Altstätten aveva respinto un adeguamento dell'aliquota minima di conversione."
"Eichberg SG","Eichberg ist gegen die Pensionskassenreform: Die Gemeinde hat die Vorlage mit 96,3 Prozent Nein verworfen. Damit ist in Eichberg die Ablehnung im Vergleich zur letzten Abstimmung über die berufliche Vorsorge im Jahr 2010 gestiegen. Damals betrug der Nein-Stimmen-Anteil 74,2 Prozent.","Eichberg (SG)","La réforme de la LPP est refusée à 96,3 pour cent à Eichberg. Le refus de la réforme de la LPP est plus fort que celui d'une précédente réforme en 2010. La proportion de ""non"" à Eichberg à une adaptation du taux de conversion était alors de 74,2 pour cent.","Eichberg (SG)","I cittadini di Eichberg hanno respinto la riforma LPP con il 96,3 per cento di voti contrari. Il rifiuto della riforma LPP a Eichberg si è mostrato più forte rispetto a quanto verificatosi nella votazione del 2010, quando a votare ""no"" a un adeguamento del asso di conversione era stato il 74,2 per cento dei cittadini."
