"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Rüfenach AG","In Rüfenach hat die Stimmbevölkerung die Prämienentlastungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 67,3 Prozent verworfen. Rüfenach hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Rüfenach (AG)","A Rüfenach, les habitants sont défavorables à l'initiative ""d'allègement des primes"" du PS avec 67,3 pour cent des voix. Rüfenach a rejeté l'initiative, tout comme son canton.","Rüfenach AG","A Rüfenach gli abitanti si sono opposti all'iniziativa per premi meno onerosi del PS con il 67,3 per cento di voti a sfavore. Rüfenach ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Thalheim AG","Keine Mehrheit für die Prämienentlastungsinitiative in Thalheim AG: Mit 244 Nein-Stimmen zu 102 Ja-Stimmen oder 70,5 Prozent hat die Gemeinde das Volksbegehren verworfen. Thalheim AG hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Thalheim (AG)","C'est non à 70,5 pour cent à l'initiative ""d'allègement des primes"" du PS à Thalheim (AG). Thalheim (AG) a rejeté l'initiative, tout comme son canton.","Thalheim AG","Il 70,5 per cento degli elettori di Thalheim AG ha respinto l'iniziativa per premi meno onerosi del PS. Thalheim AG ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Veltheim AG","Keine Mehrheit für die Prämienentlastungsinitiative in Veltheim AG: Mit 256 Nein-Stimmen zu 146 Ja-Stimmen oder 63,7 Prozent hat die Gemeinde das Volksbegehren verworfen. Veltheim AG hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Veltheim (AG)","C'est non à 63,7 pour cent à l'initiative ""d'allègement des primes"" du PS à Veltheim (AG). Veltheim (AG) a rejeté l'initiative, tout comme son canton.","Veltheim AG","Il 63,7 per cento degli elettori di Veltheim AG ha respinto l'iniziativa per premi meno onerosi del PS. Veltheim AG ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Villigen AG","In Villigen hat die Stimmbevölkerung die Prämienentlastungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 63,7 Prozent verworfen. Villigen hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Villigen (AG)","A Villigen, les habitants sont défavorables à l'initiative ""d'allègement des primes"" du PS avec 63,7 pour cent des voix. Villigen a rejeté l'initiative, tout comme son canton.","Villigen AG","A Villigen gli abitanti si sono opposti all'iniziativa per premi meno onerosi del PS con il 63,7 per cento di voti a sfavore. Villigen ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Villnachern AG","Nein zur Prämienentlastungsinitiative in Villnachern. Die Gemeinde hat die Vorlage mit 71,5 Prozent abgelehnt. Villnachern hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Villnachern (AG)","A Villnachern, les habitants disent non à 71,5 pour cent à l'initiative ""d'allègement des primes"" du PS. Villnachern a rejeté l'initiative, tout comme son canton.","Villnachern AG","Nel comune di Villnachern, i cittadini hanno respinto l'iniziativa per premi meno onerosi del PS con il 71,5 per cento di voti contrari. Villnachern ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Windisch AG","In Windisch hat die Prämienentlastungsinitiative keine Mehrheit gefunden. Auf 61,2 Prozent der abgegebenen Stimmzettel stand ein Nein. Windisch hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Windisch (AG)","Les habitants de Windisch rejettent l'initiative ""d'allègement des primes"" du PS avec 61,2 pour cent de non. Windisch a rejeté l'initiative, tout comme son canton.","Windisch AG","I cittadini di Windisch hanno respinto l'iniziativa per premi meno onerosi del PS con il 61,2 per cento di voti contrari. Windisch ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Bözberg AG","Nein zur Prämienentlastungsinitiative in Bözberg: Mit 416 Nein- zu 192 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 68,4 Prozent. Bözberg hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Bözberg (AG)","L'initiative ""d'allègement des primes"" du PS échoue à Bözberg avec 68,4 pour cent des suffrages. Bözberg a rejeté l'initiative, tout comme son canton.","Bözberg AG","Gli elettori di Bözberg si sono mostrati scettici nei confronti dell'iniziativa per premi meno onerosi del PS, che è stata respinta con il 68,4 per cento di voti contrari. Bözberg ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Schinznach AG","Nein zur Prämienentlastungsinitiative in Schinznach. Die Gemeinde hat die Vorlage mit 70 Prozent abgelehnt. Schinznach hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Schinznach (AG)","A Schinznach, les habitants disent non à 70 pour cent à l'initiative ""d'allègement des primes"" du PS. Schinznach a rejeté l'initiative, tout comme son canton.","Schinznach AG","Nel comune di Schinznach, i cittadini hanno respinto l'iniziativa per premi meno onerosi del PS con il 70 per cento di voti contrari. Schinznach ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Beinwil am See AG","In Beinwil am See hat die Prämienentlastungsinitiative keine Mehrheit gefunden. Auf 66,1 Prozent der abgegebenen Stimmzettel stand ein Nein. Beinwil am See hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Beinwil am See (AG)","Les habitants de Beinwil am See rejettent l'initiative ""d'allègement des primes"" du PS avec 66,1 pour cent de non. Beinwil am See a rejeté l'initiative, tout comme son canton.","Beinwil am See AG","I cittadini di Beinwil am See hanno respinto l'iniziativa per premi meno onerosi del PS con il 66,1 per cento di voti contrari. Beinwil am See ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Birrwil AG","68,7 Prozent der Stimmbürgerinnen und Stimmbürger von Birrwil sagen Nein zur Prämienentlastungsinitiative. Birrwil hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Birrwil (AG)","Les habitants de Birrwil s'opposent à l'initiative ""d'allègement des primes"" du PS avec 68,7 pour cent de non. Birrwil a rejeté l'initiative, tout comme son canton.","Birrwil AG","Gli abitanti di Birrwil hanno respinto l'iniziativa per premi meno onerosi del PS con il 68,7 per cento di ""no"". Birrwil ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Dürrenäsch AG","Nein zur Prämienentlastungsinitiative in Dürrenäsch: Mit 292 Nein- zu 117 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 71,4 Prozent. Dürrenäsch hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Dürrenäsch (AG)","L'initiative ""d'allègement des primes"" du PS échoue à Dürrenäsch avec 71,4 pour cent des suffrages. Dürrenäsch a rejeté l'initiative, tout comme son canton.","Dürrenäsch AG","Gli elettori di Dürrenäsch si sono mostrati scettici nei confronti dell'iniziativa per premi meno onerosi del PS, che è stata respinta con il 71,4 per cento di voti contrari. Dürrenäsch ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Gontenschwil AG","Gontenschwil hat die Prämienentlastungsinitiative mit 67,3 Prozent abgelehnt. Gontenschwil hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Gontenschwil (AG)","L'initiative ""d'allègement des primes"" du PS ne passe pas la rampe à Gontenschwil avec 67,3 pour cent de non. Gontenschwil a rejeté l'initiative, tout comme son canton.","Gontenschwil AG","L'iniziativa per premi meno onerosi del PS è stata respinta a Gontenschwil, dove ha riscosso il 67,3 per cento di ""no"". Gontenschwil ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Holziken AG","Nein zur Prämienentlastungsinitiative in Holziken. Die Gemeinde hat die Vorlage mit 70,8 Prozent abgelehnt. Holziken hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Holziken (AG)","A Holziken, les habitants disent non à 70,8 pour cent à l'initiative ""d'allègement des primes"" du PS. Holziken a rejeté l'initiative, tout comme son canton.","Holziken AG","Nel comune di Holziken, i cittadini hanno respinto l'iniziativa per premi meno onerosi del PS con il 70,8 per cento di voti contrari. Holziken ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Leimbach AG","67,1 Prozent der Stimmbürgerinnen und Stimmbürger von Leimbach AG sagen Nein zur Prämienentlastungsinitiative. Leimbach AG hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Leimbach (AG)","Les habitants de Leimbach (AG) s'opposent à l'initiative ""d'allègement des primes"" du PS avec 67,1 pour cent de non. Leimbach (AG) a rejeté l'initiative, tout comme son canton.","Leimbach AG","Gli abitanti di Leimbach AG hanno respinto l'iniziativa per premi meno onerosi del PS con il 67,1 per cento di ""no"". Leimbach AG ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Leutwil AG","Keine Mehrheit für die Prämienentlastungsinitiative in Leutwil: Mit 194 Nein-Stimmen zu 77 Ja-Stimmen oder 71,6 Prozent hat die Gemeinde das Volksbegehren verworfen. Leutwil hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Leutwil (AG)","C'est non à 71,6 pour cent à l'initiative ""d'allègement des primes"" du PS à Leutwil. Leutwil a rejeté l'initiative, tout comme son canton.","Leutwil AG","Il 71,6 per cento degli elettori di Leutwil ha respinto l'iniziativa per premi meno onerosi del PS. Leutwil ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Menziken AG","In Menziken hat die Prämienentlastungsinitiative keine Mehrheit gefunden. Auf 60,9 Prozent der abgegebenen Stimmzettel stand ein Nein. Menziken hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Menziken (AG)","Les habitants de Menziken rejettent l'initiative ""d'allègement des primes"" du PS avec 60,9 pour cent de non. Menziken a rejeté l'initiative, tout comme son canton.","Menziken AG","I cittadini di Menziken hanno respinto l'iniziativa per premi meno onerosi del PS con il 60,9 per cento di voti contrari. Menziken ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Oberkulm AG","In Oberkulm hat die Prämienentlastungsinitiative keine Mehrheit gefunden. Auf 60,4 Prozent der abgegebenen Stimmzettel stand ein Nein. Oberkulm hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Oberkulm (AG)","Les habitants d'Oberkulm rejettent l'initiative ""d'allègement des primes"" du PS avec 60,4 pour cent de non. Oberkulm a rejeté l'initiative, tout comme son canton.","Oberkulm AG","I cittadini di Oberkulm hanno respinto l'iniziativa per premi meno onerosi del PS con il 60,4 per cento di voti contrari. Oberkulm ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Reinach AG","In Reinach AG hat die Stimmbevölkerung die Prämienentlastungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 62,2 Prozent verworfen. Reinach AG hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Reinach (AG)","A Reinach (AG), les habitants sont défavorables à l'initiative ""d'allègement des primes"" du PS avec 62,2 pour cent des voix. Reinach (AG) a rejeté l'initiative, tout comme son canton.","Reinach AG","A Reinach AG gli abitanti si sono opposti all'iniziativa per premi meno onerosi del PS con il 62,2 per cento di voti a sfavore. Reinach AG ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Schlossrued AG","In Schlossrued hat die Prämienentlastungsinitiative keine Mehrheit gefunden. Auf 64,5 Prozent der abgegebenen Stimmzettel stand ein Nein. Schlossrued hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Schlossrued (AG)","Les habitants de Schlossrued rejettent l'initiative ""d'allègement des primes"" du PS avec 64,5 pour cent de non. Schlossrued a rejeté l'initiative, tout comme son canton.","Schlossrued AG","I cittadini di Schlossrued hanno respinto l'iniziativa per premi meno onerosi del PS con il 64,5 per cento di voti contrari. Schlossrued ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Schmiedrued AG","Nein zur Prämienentlastungsinitiative in Schmiedrued: Mit 200 Nein- zu 110 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 64,5 Prozent. Schmiedrued hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Schmiedrued (AG)","L'initiative ""d'allègement des primes"" du PS échoue à Schmiedrued avec 64,5 pour cent des suffrages. Schmiedrued a rejeté l'initiative, tout comme son canton.","Schmiedrued AG","Gli elettori di Schmiedrued si sono mostrati scettici nei confronti dell'iniziativa per premi meno onerosi del PS, che è stata respinta con il 64,5 per cento di voti contrari. Schmiedrued ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Schöftland AG","Nein zur Prämienentlastungsinitiative in Schöftland: Mit 897 Nein- zu 434 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 67,4 Prozent. Schöftland hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Schöftland (AG)","L'initiative ""d'allègement des primes"" du PS échoue à Schöftland avec 67,4 pour cent des suffrages. Schöftland a rejeté l'initiative, tout comme son canton.","Schöftland AG","Gli elettori di Schöftland si sono mostrati scettici nei confronti dell'iniziativa per premi meno onerosi del PS, che è stata respinta con il 67,4 per cento di voti contrari. Schöftland ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Teufenthal AG","In Teufenthal AG hat die Prämienentlastungsinitiative keine Mehrheit gefunden. Auf 67,8 Prozent der abgegebenen Stimmzettel stand ein Nein. Teufenthal AG hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Teufenthal (AG)","Les habitants de Teufenthal (AG) rejettent l'initiative ""d'allègement des primes"" du PS avec 67,8 pour cent de non. Teufenthal (AG) a rejeté l'initiative, tout comme son canton.","Teufenthal AG","I cittadini di Teufenthal AG hanno respinto l'iniziativa per premi meno onerosi del PS con il 67,8 per cento di voti contrari. Teufenthal AG ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Unterkulm AG","In Unterkulm hat die Stimmbevölkerung die Prämienentlastungsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 61,7 Prozent verworfen. Unterkulm hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Unterkulm (AG)","A Unterkulm, les habitants sont défavorables à l'initiative ""d'allègement des primes"" du PS avec 61,7 pour cent des voix. Unterkulm a rejeté l'initiative, tout comme son canton.","Unterkulm AG","A Unterkulm gli abitanti si sono opposti all'iniziativa per premi meno onerosi del PS con il 61,7 per cento di voti a sfavore. Unterkulm ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
"Zetzwil AG","In Zetzwil hat die Prämienentlastungsinitiative keine Mehrheit gefunden. Auf 68,7 Prozent der abgegebenen Stimmzettel stand ein Nein. Zetzwil hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage.","Zetzwil (AG)","Les habitants de Zetzwil rejettent l'initiative ""d'allègement des primes"" du PS avec 68,7 pour cent de non. Zetzwil a rejeté l'initiative, tout comme son canton.","Zetzwil AG","I cittadini di Zetzwil hanno respinto l'iniziativa per premi meno onerosi del PS con il 68,7 per cento di voti contrari. Zetzwil ha respinto l'iniziativa, risultato che si è confermato anche a livello cantonale."
