"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Breitenbach SO","In Breitenbach hat die Stimmbevölkerung dem Stromgesetz zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 54,8 Prozent angenommen. Breitenbach hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Breitenbach (SO)","A Breitenbach, les habitants sont favorables à la loi sur l'électricité avec 54,8 pour cent des suffrages. Breitenbach a approuvé la loi, tout comme son canton.","Breitenbach SO","A Breitenbach gli abitanti hanno accolto la legge sull'approvvigionamento elettrico con il 54,8 per cento di ""sì"". Breitenbach ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Büsserach SO","In Büsserach hat die Stimmbevölkerung dem Stromgesetz zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 51 Prozent angenommen. Büsserach hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Büsserach (SO)","A Büsserach, les habitants sont favorables à la loi sur l'électricité avec 51 pour cent des suffrages. Büsserach a approuvé la loi, tout comme son canton.","Büsserach SO","A Büsserach gli abitanti hanno accolto la legge sull'approvvigionamento elettrico con il 51 per cento di ""sì"". Büsserach ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Erschwil SO","55,6 Prozent der Stimmbürgerinnen und Stimmbürger von Erschwil haben das Stromgesetz angenommen. Erschwil hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Erschwil (SO)","Les électeurs d'Erschwil valident la loi sur l'électricité avec 55,6 pour cent des voix. Erschwil a approuvé la loi, tout comme son canton.","Erschwil SO","Gli elettori di Erschwil si sono mostrati favorevoli alla legge sull'approvvigionamento elettrico, che ha ricevuto il 55,6 per cento di ""sì"". Erschwil ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Fehren SO","Ja zum Stromgesetz in Fehren: Mit 53,5 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Fehren hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Fehren (SO)","Les habitants de Fehren approuvent la loi sur l'électricité avec 53,5 pour cent des voix. Fehren a approuvé la loi, tout comme son canton.","Fehren SO","Gli abitanti di Fehren hanno accolto la legge sull'approvvigionamento elettrico con il 53,5 per cento di ""sì"". Fehren ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Grindel SO","56,9 Prozent der Stimmbürgerinnen und Stimmbürger von Grindel sagen Nein zum Stromgesetz. Grindel hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Solothurn.","Grindel (SO)","Les habitants de Grindel s'opposent à la loi sur l'électricité avec 56,9 pour cent de non. Le plus fort pourcentage de non du canton de Soleure a été obtenu à Grindel.","Grindel SO","Gli abitanti di Grindel hanno respinto la legge sull'approvvigionamento elettrico con il 56,9 per cento di ""no"". Il maggior numero di ""no"" nel canton Soletta è stato ottenuto a Grindel."
"Himmelried SO","Die Gemeinde Himmelried hat das Stromgesetz mit 57,1 Prozent angenommen. Himmelried hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Himmelried (SO)","A Himmelried, les habitants disent oui à 57,1 pour cent à la loi sur l'électricité. Himmelried a approuvé la loi, tout comme son canton.","Himmelried SO","Nel comune di Himmelried, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 57,1 per cento di voti favorevoli. Himmelried ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Kleinlützel SO","Die Gemeinde Kleinlützel hat das Stromgesetz mit 53,2 Prozent Ja-Stimmen angenommen. Kleinlützel hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Kleinlützel (SO)","Les habitants de Kleinlützel acceptent la loi sur l'électricité avec 53,2 pour cent de oui. Kleinlützel a approuvé la loi, tout comme son canton.","Kleinlützel SO","I cittadini di Kleinlützel hanno accolto la legge sull'approvvigionamento elettrico con il 53,2 per cento di voti a favore. Kleinlützel ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Meltingen SO","In Meltingen hat die Stimmbevölkerung dem Stromgesetz zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 61,7 Prozent angenommen. Meltingen hat damit gleich wie der Kanton Solothurn Ja gesagt zu dieser Vorlage.","Meltingen (SO)","A Meltingen, les habitants sont favorables à la loi sur l'électricité avec 61,7 pour cent des suffrages. Meltingen a approuvé la loi, tout comme son canton.","Meltingen SO","A Meltingen gli abitanti hanno accolto la legge sull'approvvigionamento elettrico con il 61,7 per cento di ""sì"". Meltingen ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Nunningen SO","52,2 Prozent der Stimmbürgerinnen und Stimmbürger von Nunningen sagen Nein zum Stromgesetz. Nunningen hat damit anders abgestimmt als der Kanton Solothurn, der die Vorlage angenommen hat.","Nunningen (SO)","Les habitants de Nunningen s'opposent à la loi sur l'électricité avec 52,2 pour cent de non. Nunningen a rejeté la loi, contrairement à son canton.","Nunningen SO","Gli abitanti di Nunningen hanno respinto la legge sull'approvvigionamento elettrico con il 52,2 per cento di ""no"". Nunningen ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Zullwil SO","Keine Mehrheit für das Stromgesetz in Zullwil: Mit 95 Nein-Stimmen zu 91 Ja-Stimmen oder 51,1 Prozent hat die Gemeinde die Vorlage verworfen. Zullwil hat damit anders abgestimmt als der Kanton Solothurn, der die Vorlage angenommen hat.","Zullwil (SO)","C'est non à 51,1 pour cent à la loi sur l'électricité à Zullwil. Zullwil a rejeté la loi, contrairement à son canton.","Zullwil SO","Il 51,1 per cento degli elettori di Zullwil ha respinto la legge sull'approvvigionamento elettrico. Zullwil ha respinto l'iniziativa, contrariamente a quanto registrato a livello cantonale."
"Basel BS","Die Gemeinde Basel hat das Stromgesetz mit 77,7 Prozent angenommen. Basel hat damit bei dieser Vorlage den höchsten Ja-Anteil im Kanton Basel-Stadt.","Bâle (BS)","A Bâle, les habitants disent oui à 77,7 pour cent à la loi sur l'électricité. Le plus fort pourcentage de oui du canton de Bâle-Ville a été obtenu à Bâle.","Basilea BS","Nel comune di Basilea, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 77,7 per cento di voti favorevoli. Il maggior numero di ""sì"" nel canton Basilea Città è stato ottenuto a Basilea."
"Bettingen BS","In Bettingen hat die Stimmbevölkerung dem Stromgesetz zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 63 Prozent angenommen.","Bettingen (BS)","A Bettingen, les habitants sont favorables à la loi sur l'électricité avec 63 pour cent des suffrages.","Bettingen BS","A Bettingen gli abitanti hanno accolto la legge sull'approvvigionamento elettrico con il 63 per cento di ""sì""."
"Riehen BS","Die Gemeinde Riehen hat das Stromgesetz mit 67,4 Prozent angenommen. Riehen hat damit gleich wie der Kanton Basel-Stadt Ja gesagt zu dieser Vorlage.","Riehen (BS)","A Riehen, les habitants disent oui à 67,4 pour cent à la loi sur l'électricité. Riehen a approuvé la loi, tout comme son canton.","Riehen BS","Nel comune di Riehen, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 67,4 per cento di voti favorevoli. Riehen ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Aesch BL","Ja zum Stromgesetz in Aesch BL. Die Gemeinde hat die Vorlage mit 61,6 Prozent der Stimmen angenommen. Aesch BL hat damit gleich wie der Kanton Basel-Landschaft Ja gesagt zu dieser Vorlage.","Aesch (BL)","La loi sur l'électricité passe la rampe à Aesch (BL) avec 61,6 pour cent de oui. Aesch (BL) a approuvé la loi, tout comme son canton.","Aesch BL","La legge sull'approvvigionamento elettrico è stata accolta a Aesch BL, dove ha riscosso il 61,6 per cento di voti a favore. Aesch BL ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Allschwil BL","Ja zum Stromgesetz in Allschwil: Mit 69,3 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Allschwil hat damit gleich wie der Kanton Basel-Landschaft Ja gesagt zu dieser Vorlage.","Allschwil (BL)","Les habitants d'Allschwil approuvent la loi sur l'électricité avec 69,3 pour cent des voix. Allschwil a approuvé la loi, tout comme son canton.","Allschwil BL","Gli abitanti di Allschwil hanno accolto la legge sull'approvvigionamento elettrico con il 69,3 per cento di ""sì"". Allschwil ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Arlesheim BL","Die Gemeinde Arlesheim hat das Stromgesetz mit 67,8 Prozent angenommen. Arlesheim hat damit gleich wie der Kanton Basel-Landschaft Ja gesagt zu dieser Vorlage.","Arlesheim (BL)","A Arlesheim, les habitants disent oui à 67,8 pour cent à la loi sur l'électricité. Arlesheim a approuvé la loi, tout comme son canton.","Arlesheim BL","Nel comune di Arlesheim, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 67,8 per cento di voti favorevoli. Arlesheim ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Biel-Benken BL","65,2 Prozent der Stimmbürgerinnen und Stimmbürger von Biel-Benken haben das Stromgesetz angenommen. Biel-Benken hat damit gleich wie der Kanton Basel-Landschaft Ja gesagt zu dieser Vorlage.","Biel-Benken (BL)","Les électeurs de Biel-Benken valident la loi sur l'électricité avec 65,2 pour cent des voix. Biel-Benken a approuvé la loi, tout comme son canton.","Biel-Benken BL","Gli elettori di Biel-Benken si sono mostrati favorevoli alla legge sull'approvvigionamento elettrico, che ha ricevuto il 65,2 per cento di ""sì"". Biel-Benken ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Binningen BL","Die Gemeinde Binningen hat das Stromgesetz mit 71,3 Prozent angenommen. Binningen hat damit bei dieser Vorlage den höchsten Ja-Anteil im Kanton Basel-Landschaft.","Binningen (BL)","A Binningen, les habitants disent oui à 71,3 pour cent à la loi sur l'électricité. Le plus fort pourcentage de oui du canton de Bâle-Campagne a été obtenu à Binningen.","Binningen BL","Nel comune di Binningen, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 71,3 per cento di voti favorevoli. Il maggior numero di ""sì"" nel canton Basilea Campagna è stato ottenuto a Binningen."
"Birsfelden BL","Ja zum Stromgesetz in Birsfelden: Mit 66,5 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Birsfelden hat damit gleich wie der Kanton Basel-Landschaft Ja gesagt zu dieser Vorlage.","Birsfelden (BL)","Les habitants de Birsfelden approuvent la loi sur l'électricité avec 66,5 pour cent des voix. Birsfelden a approuvé la loi, tout comme son canton.","Birsfelden BL","Gli abitanti di Birsfelden hanno accolto la legge sull'approvvigionamento elettrico con il 66,5 per cento di ""sì"". Birsfelden ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Bottmingen BL","In Bottmingen hat die Stimmbevölkerung dem Stromgesetz zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 66,9 Prozent angenommen. Bottmingen hat damit gleich wie der Kanton Basel-Landschaft Ja gesagt zu dieser Vorlage.","Bottmingen (BL)","A Bottmingen, les habitants sont favorables à la loi sur l'électricité avec 66,9 pour cent des suffrages. Bottmingen a approuvé la loi, tout comme son canton.","Bottmingen BL","A Bottmingen gli abitanti hanno accolto la legge sull'approvvigionamento elettrico con il 66,9 per cento di ""sì"". Bottmingen ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Ettingen BL","In Ettingen hat die Stimmbevölkerung dem Stromgesetz zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 60,2 Prozent angenommen. Ettingen hat damit gleich wie der Kanton Basel-Landschaft Ja gesagt zu dieser Vorlage.","Ettingen (BL)","A Ettingen, les habitants sont favorables à la loi sur l'électricité avec 60,2 pour cent des suffrages. Ettingen a approuvé la loi, tout comme son canton.","Ettingen BL","A Ettingen gli abitanti hanno accolto la legge sull'approvvigionamento elettrico con il 60,2 per cento di ""sì"". Ettingen ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Münchenstein BL","Die Gemeinde Münchenstein hat das Stromgesetz mit 66,6 Prozent angenommen. Münchenstein hat damit gleich wie der Kanton Basel-Landschaft Ja gesagt zu dieser Vorlage.","Münchenstein (BL)","A Münchenstein, les habitants disent oui à 66,6 pour cent à la loi sur l'électricité. Münchenstein a approuvé la loi, tout comme son canton.","Münchenstein BL","Nel comune di Münchenstein, i cittadini hanno accolto la legge sull'approvvigionamento elettrico con il 66,6 per cento di voti favorevoli. Münchenstein ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Muttenz BL","66,1 Prozent der Stimmbürgerinnen und Stimmbürger von Muttenz haben das Stromgesetz angenommen. Muttenz hat damit gleich wie der Kanton Basel-Landschaft Ja gesagt zu dieser Vorlage.","Muttenz (BL)","Les électeurs de Muttenz valident la loi sur l'électricité avec 66,1 pour cent des voix. Muttenz a approuvé la loi, tout comme son canton.","Muttenz BL","Gli elettori di Muttenz si sono mostrati favorevoli alla legge sull'approvvigionamento elettrico, che ha ricevuto il 66,1 per cento di ""sì"". Muttenz ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Oberwil BL","In Oberwil BL hat die Stimmbevölkerung dem Stromgesetz zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 65,2 Prozent angenommen. Oberwil BL hat damit gleich wie der Kanton Basel-Landschaft Ja gesagt zu dieser Vorlage.","Oberwil (BL)","A Oberwil (BL), les habitants sont favorables à la loi sur l'électricité avec 65,2 pour cent des suffrages. Oberwil (BL) a approuvé la loi, tout comme son canton.","Oberwil BL","A Oberwil BL gli abitanti hanno accolto la legge sull'approvvigionamento elettrico con il 65,2 per cento di ""sì"". Oberwil BL ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Pfeffingen BL","57,5 Prozent der Abstimmenden in der Gemeinde Pfeffingen haben Ja gesagt zum Stromgesetz. Pfeffingen hat damit gleich wie der Kanton Basel-Landschaft Ja gesagt zu dieser Vorlage.","Pfeffingen (BL)","C'est oui à 57,5 pour cent à la loi sur l'électricité à Pfeffingen. Pfeffingen a approuvé la loi, tout comme son canton.","Pfeffingen BL","Il 57,5 per cento degli elettori di Pfeffingen ha accolto la legge sull'approvvigionamento elettrico. Pfeffingen ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Reinach BL","Die Gemeinde Reinach BL hat das Stromgesetz mit 64,7 Prozent Ja-Stimmen angenommen. Reinach BL hat damit gleich wie der Kanton Basel-Landschaft Ja gesagt zu dieser Vorlage.","Reinach (BL)","Les habitants de Reinach (BL) acceptent la loi sur l'électricité avec 64,7 pour cent de oui. Reinach (BL) a approuvé la loi, tout comme son canton.","Reinach BL","I cittadini di Reinach BL hanno accolto la legge sull'approvvigionamento elettrico con il 64,7 per cento di voti a favore. Reinach BL ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Schönenbuch BL","In Schönenbuch hat die Stimmbevölkerung dem Stromgesetz zugestimmt. Die Vorlage wurde mit einem Ja-Stimmen-Anteil von 66,1 Prozent angenommen. Schönenbuch hat damit gleich wie der Kanton Basel-Landschaft Ja gesagt zu dieser Vorlage.","Schönenbuch (BL)","A Schönenbuch, les habitants sont favorables à la loi sur l'électricité avec 66,1 pour cent des suffrages. Schönenbuch a approuvé la loi, tout comme son canton.","Schönenbuch BL","A Schönenbuch gli abitanti hanno accolto la legge sull'approvvigionamento elettrico con il 66,1 per cento di ""sì"". Schönenbuch ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
"Therwil BL","Ja zum Stromgesetz in Therwil: Mit 64 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen. Therwil hat damit gleich wie der Kanton Basel-Landschaft Ja gesagt zu dieser Vorlage.","Therwil (BL)","Les habitants de Therwil approuvent la loi sur l'électricité avec 64 pour cent des voix. Therwil a approuvé la loi, tout comme son canton.","Therwil BL","Gli abitanti di Therwil hanno accolto la legge sull'approvvigionamento elettrico con il 64 per cento di ""sì"". Therwil ha accolto l'iniziativa, così come quanto avvenuto a livello cantonale."
